Question	Text	ID	Domain	Type
move forward until parallel with Foyer - hall doorway 	move forward until parallel with Foyer - hall doorway 	w-parallel_foyer_hall_door	response	tr
move to closed Foyer door 	move to closed Foyer door 	w-move_closed_foyer_door	response	tr
turn to face closed Foyer door 	turn to face closed Foyer door 	w-turn_closed_foyer_door	response	tr
move forward until parallel with closed Foyer door 	move forward until parallel with closed Foyer door 	w-parallel_closed_foyer_door	response	tr
move to Foyer - Kitchen doorway 	move to Foyer - Kitchen doorway 	w-move_foyer_kitchen_door	response	tr
turn to face Foyer - Kitchen doorway 	turn to face Foyer - Kitchen doorway 	w-turn_foyer_kitchen_door	response	tr
move forward until parallel with Foyer - Kitchen doorway 	move forward until parallel with Foyer - Kitchen doorway 	w-parallel_foyer_kitchen_door	response	tr
move to Foyer plant 	move to Foyer plant 	w-move_foyer_plant	response	tr
move to stop sign 	move to stop sign 	w-move_stop_sign	response	tr
move to sneakers 	move to sneakers 	w-move_sneakers	response	tr
move to picture of buildings 	move to picture of buildings 	w-move_building_picture	response	tr
move into Kitchen 	move into Kitchen 	w-move_kitchen	response	tr
Kitchen 	Kitchen 	w-kitchen	response	tr
move to room sign for Kitchen 	move to room sign for Kitchen 	w-move_room_sign_kitchen	response	tr
turn to face Kitchen - hall doorway 	turn to face Kitchen - hall doorway 	w-turn_kitchen_hall_door	response	tr
move forward until parallel with Kitchen - hall doorway 	move forward until parallel with Kitchen - hall doorway 	w-parallel_kitchen_hall_door	response	tr
move to shopping bag 	move to shopping bag 	w-move_shopping_bag	response	tr
move to table with kitchen items 	move to table with kitchen items 	w-move_kitchen_table	response	tr
move to Kitchen chair 	move to Kitchen chair 	w-move_kitchen_chair	response	tr
move into TV hallway 	move into TV hallway 	w-move_tv_hall	response	tr
TV hallway 	TV hallway 	w-tv_hall	response	tr
move to green arrow 	move to green arrow 	w-move_arrow	response	tr
move halfway down TV hallway 	move halfway down TV hallway 	w-move_tv_hall_half	response	tr
move to the end of the TV hallway 	move to the end of the TV hallway 	w-move_tv_hall_end	response	tr
move into Stairwell hallway 	move into Stairwell hallway 	w-move_stairwell_hall	response	tr
Stairwell hallway 	Stairwell hallway 	w-stairwell_hall	response	tr
turn to face Stairwell - hall doorway 	turn to face Stairwell - hall doorway 	w-turn_stairwell_hall_door	response	tr
move halfway down Stairwell hallway 	move halfway down Stairwell hallway 	w-move_stairwell_hall_half	response	tr
move to the end of the Stairwell hallway 	move to the end of the Stairwell hallway 	w-move_stairwell_hall_end	response	tr
move into Office hallway 	move into Office hallway 	w-move_office_hall	response	tr
Office hallway 	Office hallway 	w-office_hall	response	tr
move to office-side crate 	move to office-side crate 	w-move_office_crate	response	tr
move to stairs-side crate 	move to stairs-side crate 	w-move_stairs_crate	response	tr
move halfway down Office hallway 	move halfway down Office hallway 	w-move_office_hall_half	response	tr
move to the end of the Office hallway 	move to the end of the Office hallway 	w-move_office_hall_end	response	tr
move into Kitchen hallway 	move into Kitchen hallway 	w-move_kitchen_hall	response	tr
Kitchen hallway 	Kitchen hallway 	w-kitchen_hall	response	tr
move halfway down Kitchen hallway 	move halfway down Kitchen hallway 	w-move_kitchen_hall_half	response	tr
move to the end of the Kitchen hallway 	move to the end of the Kitchen hallway 	w-move_kitchen_hall_end	response	tr
move to Alley start position 	move to Alley start position 	w-move_alley_start	response	tr
move to Room 1 cone 	move to Room 1 cone 	w-move_room1_cone	response	tr
move to Room 2 crate 	move to Room 2 crate 	w-move_room2_crate	response	tr
move to Room 3 box 	move to Room 3 box 	w-move_room3_box	response	tr
move to Alley cone 	move to Alley cone 	w-move_alley_cone	response	tr
move to ladder 	move to ladder 	w-move_ladder	response	tr
move to Alley plant 	move to Alley plant 	w-move_alley_plant	response	tr
move halfway down alley 	move halfway down alley 	w-move_half_alley	response	tr
move to the end of alley 	move to the end of alley 	w-move_end_alley	response	tr
move to alley Door 1 	move to alley Door 1 	w-move_alley_door1	response	tr
turn to face alley Door 1 	turn to face alley Door 1 	w-turn_alley_door1	response	tr
move forward until parallel with alley Door 1 	move forward until parallel with alley Door 1 	w-parallel_alley_door1	response	tr
move to alley Door 2 	move to alley Door 2 	w-move_alley_door2	response	tr
turn to face alley Door 2 	turn to face alley Door 2 	w-turn_alley_door2	response	tr
move forward until parallel with alley Door 2 	move forward until parallel with alley Door 2 	w-parallel_alley_door2	response	tr
move to alley Door 3 	move to alley Door 3 	w-move_alley_door3	response	tr
turn to face alley Door 3 	turn to face alley Door 3 	w-turn_alley_door3	response	tr
move forward until parallel with alley Door 3 	move forward until parallel with alley Door 3 	w-parallel_alley_door3	response	tr
TV room 	TV room 	w-tv_room	response	tr
Foyer 	Foyer 	w-foyer	response	tr
move to Kitchen - hall doorway 	move to Kitchen - hall doorway 	w-move_kitchen_hall_door	response	tr
move to Stairwell - hall doorway 	move to Stairwell - hall doorway 	w-move_stairwell_hall_door	response	tr
move forward until parallel with Stairwell - hall doorway 	move forward until parallel with Stairwell - hall doorway 	w-parallel_stairwell_hall_door	response	tr
move forward 1 foot 	move forward 1 foot 	w-move_1foot	response	tr
move forward 2 feet 	move forward 2 feet 	w-move_2feet	response	tr
move forward 3 feet 	move forward 3 feet 	w-move_3feet	response	tr
move forward 4 feet 	move forward 4 feet 	w-move_forward_distance (4 feet)	response	tr
move forward 5 feet 	move forward 5 feet 	w-move_5feet	response	tr
move forward 10 feet 	move forward 10 feet 	w-move_10feet	response	tr
move forward 15 feet 	move forward 15 feet 	w-move_forward_distance (15 feet)	response	tr
move forward 20 feet 	move forward 20 feet 	w-move_forward_distance (20 feet)	response	tr
move back 1 foot 	move back 1 foot 	w-move_back_1foot	response	tr
move back 2 feet	move back 2 feet	w-move_back_distance (2 feet)	response	tr
move back 3 feet	move back 3 feet	w-move_back_distance (3 feet)	response	tr
move back 4 feet	move back 4 feet	w-move_back_distance (4 feet)	response	tr
move back 5 feet	move back 5 feet	w-move_back_distance (5 feet)	response	tr
move back 10 feet	move back 10 feet	w-move_back_distance (10 feet)	response	tr
move back 15 feet	move back 15 feet	w-move_back_distance (15 feet)	response	tr
move back 20 feet	move back 20 feet	w-move_back_distance (20 feet)	response	tr
move to nearest hallway	move to nearest hallway	"w-move_target (""nearest hallway"")"	response	tr
move to furthest hallway	move to furthest hallway	"w-move_target (""furthest hallway"")"	response	tr
move to hallway on left	move to hallway on left	"w-move_target (""hallway on left"")"	response	tr
move to hallway on right	move to hallway on right	"w-move_target (""hallway on right"")"	response	tr
move to end of hallway	move to end of hallway	"w-move_target (""end of hallway"")"	response	tr
move to nearest door	move to nearest door	"w-move_target (""nearest door"")"	response	tr
move to furthest door	move to furthest door	"w-move_target (""furthest door"")"	response	tr
move to door on left	move to door on left	"w-move_target (""door on left"")"	response	tr
move to door on right	move to door on right	"w-move_target (""door on right"")"	response	tr
move into the center of the current room 	move into the center of the current room 	w-move_center	response	tr
move to front wall ahead 	move to front wall ahead 	w-move_front_wall	response	tr
move back to back wall behind you 	move back to back wall behind you 	w-move_back_wall	response	tr
move to left wall 	move to left wall 	w-move_left_wall	response	tr
move to right wall 	move to right wall 	w-move_right_wall	response	tr
turn to face North 	turn to face North 	w-turn_North	response	tr
turn to face East 	turn to face East 	w-turn_East	response	tr
turn to face West 	turn to face West 	w-turn_West	response	tr
turn to face South 	turn to face South 	w-turn_South	response	tr
turn right 10 degrees	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
turn right 20 degrees	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
turn right 30 degrees	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
turn right 40 degrees	turn right 40 degrees	w-turn_right_degrees (40)	response	tr
turn right 50 degrees	turn right 50 degrees	w-turn_right_degrees (50)	response	tr
turn right 60 degrees	turn right 60 degrees	w-turn_right_degrees (60)	response	tr
turn right 70 degrees	turn right 70 degrees	w-turn_right_degrees (70)	response	tr
turn right 80 degrees	turn right 80 degrees	w-turn_right_degrees (80)	response	tr
turn right 90 degrees 	turn right 90 degrees 	w-turn_right_90	response	tr
turn left 10 degrees	turn left 10 degrees	w-turn_left _degrees (10)	response	tr
turn left 20 degrees	turn left 20 degrees	w-turn_left_degrees (20)	response	tr
turn left 30 degrees	turn left 30 degrees	w-turn_left_degrees (30)	response	tr
turn left 40 degrees	turn left 40 degrees	w-turn_left_degrees (40)	response	tr
turn left 50 degrees	turn left 50 degrees	w-turn_left_degrees (50)	response	tr
turn left 60 degrees	turn left 60 degrees	w-turn_left_degrees (60)	response	tr
turn left 70 degrees	turn left 70 degrees	w-turn_left_degrees (70)	response	tr
turn left 80 degrees	turn left 80 degrees	w-turn_left_degrees (80)	response	tr
turn left 90 degrees 	turn left 90 degrees 	w-turn_left_90	response	tr
turn right 45 degrees 	turn right 45 degrees 	w-turn_right_45	response	tr
turn left 45 degrees 	turn left 45 degrees 	w-turn_left_45	response	tr
turn 180 	turn 180 	w-turn_180	response	tr
turn left 180 	turn left 180 	w-turn_left_180	response	tr
turn right 180 	turn right 180 	w-turn_right_180	response	tr
send image 	send image 	w-image	response	tr
return to starting point 	return to starting point 	w-return_start	response	tr
calibrate 	calibrate 	w-task_calibrate	response	tr
end task 	end task 	w-task_end	response	tr
participant is ready 	participant is ready 	w-task_ready	response	tr
then. . . 	then. . . 	w-then	response	tr
"rotate 360 degrees right, image every 45"	"rotate 360 degrees right, image every 45"	w-repeat_command_iteration(8:  w-rotate_right_45; w-image)	response	tr
"rotate 360 degrees right, image every 30"	"rotate 360 degrees right, image every 30"	w-repeat_command_iteration(12:  w-rotate_right_degrees (30); w-image)	response	tr
"rotate 360 degrees left, image every 45"	"rotate 360 degrees left, image every 45"	w-repeat_command_iteration(8:  w-rotate_left_45; w-image)	response	tr
"rotate 360 degrees left, image every 30"	"rotate 360 degrees left, image every 30"	w-repeat_command_iteration(12:  w-rotate_left_degrees (30); w-image)	response	tr
"rotate 180 degrees right, image every 45"	"rotate 180 degrees right, image every 45"	w-repeat_command_iteration(4:  w-rotate_right_45; w-image)	response	tr
"rotate 180 degrees right, image every 30"	"rotate 180 degrees right, image every 30"	w-repeat_command_iteration(6:  w-rotate_right_degrees (30); w-image)	response	tr
"rotate 180 degrees left, image every 45"	"rotate 180 degrees left, image every 45"	w-repeat_command_iteration(4:  w-rotate_left_45; w-image)	response	tr
"rotate 180 degrees left, image every 30"	"rotate 180 degrees left, image every 30"	w-repeat_command_iteration(6:  w-turn_left_degrees (30); w-image)	response	tr
"rotate 90 degrees right, image every 45"	"rotate 90 degrees right, image every 45"	w-repeat_command_iteration(2:  w-rotate_right_45; w-image)	response	tr
"rotate 90 degrees right, image every 30"	"rotate 90 degrees right, image every 30"	w-repeat_command_iteration(3:  w-rotate_right_degrees (30); w-image)	response	tr
"rotate 90 degrees left, image every 45"	"rotate 90 degrees left, image every 45"	w-repeat_command_iteration(2:  w-rotate_left_45; w-image)	response	tr
"rotate 90 degrees left, image every 30"	"rotate 90 degrees left, image every 30"	w-repeat_command_iteration(3:  w-turn_left_degrees (30); w-image)	response	tr
via. . . 	via. . . 	w-via	response	tr
towards. . . 	towards. . . 	w-towards	response	tr
away from. . . 	away from. . . 	w-away_from	response	tr
cancel command 	cancel command 	w-cancel	response	tr
stop 	stop 	w-stop	response	tr
say again 	say again 	w-what	response	tr
yes 	yes 	w-yes	response	tr
no 	no 	w-no	response	tr
please wait 	please wait 	w-wait	response	tr
ok 	ok 	w-ok	response	tr
go ahead 	go ahead 	w-go_ahead	response	tr
rotate right ninety degrees	rotate right ninety degrees	w-turn_right_90	response	tr
rotate left ninety degrees	rotate left ninety degrees	w-turn_left_90	response	tr
rotate right forty five degrees 	rotate right forty five degrees 	w-turn_right_45	response	tr
rotate left forty five degrees 	rotate left forty five degrees 	w-turn_left_45	response	tr
rotate one hundred and eighty 	rotate one hundred and eighty 	w-turn_180	response	tr
rotate left one hundred and eighty 	rotate left one hundred and eighty 	w-turn_left_180	response	tr
rotate right one hundred and eighty 	rotate right one hundred and eighty 	w-turn_right_180	response	tr
